candidate_id,smiles,provenance,canonical_smiles,contract_valid,rejection_reasons,ad_max_morgan_tanimoto,ad_status
enum-000117,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(CO)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(CO)c2)c(N=[N+]=[N-])c1,true,,0.700000,in_domain
enum-000118,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(OC)c2,deterministic-enumeration,COc1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000119,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CO)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000120,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(Cl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(Cl)cc(CO)c2)c(N=[N+]=[N-])c1,true,,0.636364,in_domain
enum-000121,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(Br)c2,deterministic-enumeration,Cc1ccc(CCc2cc(Br)cc(CO)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000122,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(F)(F)F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000123,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C#N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(C#N)cc(CO)c2)c(N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000124,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(=O)C)c2,deterministic-enumeration,CC(=O)c1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000125,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(=O)OC)c2,deterministic-enumeration,COC(=O)c1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.549020,in_domain
enum-000126,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccccc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccccc3)c2)c(N=[N+]=[N-])c1,true,,0.688889,in_domain
enum-000127,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccc(F)cc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccc(F)cc3)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000128,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccc(Cl)cc3)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000129,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccccc1C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccccc3C)c2)c(N=[N+]=[N-])c1,true,,0.612245,in_domain
enum-000130,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C1CCCCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000131,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C1CC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C3CC3)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000132,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000133,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000134,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(CF)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(CF)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000135,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(CCl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(CCl)c2)c(N=[N+]=[N-])c1,true,,0.636364,in_domain
enum-000136,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(CBr)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(CBr)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000137,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(COC)c2,deterministic-enumeration,COCc1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000138,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(CCO)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(CCO)c2)c(N=[N+]=[N-])c1,true,,0.651163,in_domain
enum-000139,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000140,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)(C)C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000141,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C1CCCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,,0.549020,in_domain
enum-000142,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccncc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccncc3)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000143,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccoc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccoc3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000144,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(c1ccsc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(-c3ccsc3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000145,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(=O)N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(N)=O)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000146,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)O)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)O)c2)c(N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000147,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)F)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000148,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)Cl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)Cl)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000149,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)Br)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000150,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C(C)C#N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000151,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(CO)cc(C1CCOCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(CO)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,,0.518519,in_domain
enum-000152,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C)c2,deterministic-enumeration,COc1cc(C)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.636364,in_domain
enum-000153,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CC)c2,deterministic-enumeration,CCc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,false,duplicate_canonical,0.608696,in_domain
enum-000154,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CCC)c2,deterministic-enumeration,CCCc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,false,duplicate_canonical,0.608696,in_domain
enum-000155,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CO)c2,deterministic-enumeration,COc1cc(CO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.595745,in_domain
enum-000156,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(OC)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,true,,0.666667,in_domain
enum-000157,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(F)c2,deterministic-enumeration,COc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000158,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(Cl)c2,deterministic-enumeration,COc1cc(Cl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.608696,in_domain
enum-000159,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(Br)c2,deterministic-enumeration,COc1cc(Br)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000160,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(F)(F)F)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(F)(F)F)c1,true,,0.560000,in_domain
enum-000161,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C#N)c2,deterministic-enumeration,COc1cc(C#N)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000162,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(=O)C)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)=O)c1,true,,0.549020,in_domain
enum-000163,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(=O)OC)c2,deterministic-enumeration,COC(=O)c1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,true,,0.538462,in_domain
enum-000164,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccccc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccccc2)c1,true,,0.659574,in_domain
enum-000165,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccc(F)cc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccc(F)cc2)c1,true,,0.538462,in_domain
enum-000166,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccc(Cl)cc2)c1,true,,0.538462,in_domain
enum-000167,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccccc1C)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccccc2C)c1,true,,0.588235,in_domain
enum-000168,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C1CCCCC1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C2CCCCC2)c1,true,,0.518519,in_domain
enum-000169,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C1CC1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C2CC2)c1,true,,0.549020,in_domain
enum-000170,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,true,,0.560000,in_domain
enum-000171,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,true,,0.560000,in_domain
enum-000172,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CF)c2,deterministic-enumeration,COc1cc(CF)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000173,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CCl)c2,deterministic-enumeration,COc1cc(CCl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000174,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CBr)c2,deterministic-enumeration,COc1cc(CBr)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000175,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(COC)c2,deterministic-enumeration,COCc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(OC)c1,true,,0.595745,in_domain
enum-000176,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(CCO)c2,deterministic-enumeration,COc1cc(CCO)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000177,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)C)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)C)c1,true,,0.571429,in_domain
enum-000178,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)(C)C)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)(C)C)c1,true,,0.571429,in_domain
enum-000179,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C1CCCC1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C2CCCC2)c1,true,,0.528302,in_domain
enum-000180,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccncc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccncc2)c1,true,,0.538462,in_domain
enum-000181,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccoc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccoc2)c1,true,,0.518519,in_domain
enum-000182,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(c1ccsc1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(-c2ccsc2)c1,true,,0.518519,in_domain
enum-000183,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(=O)N)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(N)=O)c1,true,,0.538462,in_domain
enum-000184,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)O)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)O)c1,true,,0.549020,in_domain
enum-000185,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)F)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)F)c1,true,,0.549020,in_domain
enum-000186,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)Cl)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)Cl)c1,true,,0.549020,in_domain
enum-000187,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)Br)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)Br)c1,true,,0.549020,in_domain
enum-000188,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C(C)C#N)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C(C)C#N)c1,true,,0.518519,in_domain
enum-000189,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(OC)cc(C1CCOCC1)c2,deterministic-enumeration,COc1cc(CCc2ccc(C)cc2N=[N+]=[N-])cc(C2CCOCC2)c1,true,,0.500000,in_domain
enum-000190,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C)c2,deterministic-enumeration,Cc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.666667,in_domain
enum-000191,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CC)c2,deterministic-enumeration,CCc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.636364,in_domain
enum-000192,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CCC)c2,deterministic-enumeration,CCCc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.636364,in_domain
enum-000193,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CO)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical,0.622222,in_domain
enum-000194,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(OC)c2,deterministic-enumeration,COc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.595745,in_domain
enum-000195,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(F)c2)c(N=[N+]=[N-])c1,true,,0.700000,in_domain
enum-000196,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(Cl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(Cl)c2)c(N=[N+]=[N-])c1,true,,0.636364,in_domain
enum-000197,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(Br)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(Br)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000198,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(F)(F)F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(F)(F)F)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000199,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C#N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C#N)c2)c(N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000200,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(=O)C)c2,deterministic-enumeration,CC(=O)c1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000201,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(=O)OC)c2,deterministic-enumeration,COC(=O)c1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000202,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccccc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccccc3)c2)c(N=[N+]=[N-])c1,true,,0.688889,in_domain
enum-000203,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccc(F)cc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccc(F)cc3)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000204,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccc(Cl)cc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccc(Cl)cc3)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000205,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccccc1C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccccc3C)c2)c(N=[N+]=[N-])c1,true,,0.612245,in_domain
enum-000206,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C1CCCCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C3CCCCC3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000207,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C1CC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C3CC3)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000208,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C=C)c2,deterministic-enumeration,C=Cc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000209,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C#C)c2,deterministic-enumeration,C#Cc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000210,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CF)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CF)c2)c(N=[N+]=[N-])c1,true,,0.636364,in_domain
enum-000211,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CCl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CCl)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000212,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CBr)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CBr)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000213,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(COC)c2,deterministic-enumeration,COCc1cc(F)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000214,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(CCO)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(CCO)c2)c(N=[N+]=[N-])c1,true,,0.622222,in_domain
enum-000215,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)C)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000216,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)(C)C)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)(C)C)c2)c(N=[N+]=[N-])c1,true,,0.595745,in_domain
enum-000217,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C1CCCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C3CCCC3)c2)c(N=[N+]=[N-])c1,true,,0.549020,in_domain
enum-000218,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccncc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccncc3)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000219,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccoc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccoc3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000220,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(c1ccsc1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(-c3ccsc3)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000221,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(=O)N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(N)=O)c2)c(N=[N+]=[N-])c1,true,,0.560000,in_domain
enum-000222,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)O)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)O)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000223,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)F)c2)c(N=[N+]=[N-])c1,true,,0.583333,in_domain
enum-000224,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)Cl)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)Cl)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000225,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)Br)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)Br)c2)c(N=[N+]=[N-])c1,true,,0.571429,in_domain
enum-000226,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C(C)C#N)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C(C)C#N)c2)c(N=[N+]=[N-])c1,true,,0.538462,in_domain
enum-000227,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(F)cc(C1CCOCC1)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(C3CCOCC3)c2)c(N=[N+]=[N-])c1,true,,0.518519,in_domain
enum-000228,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(C)c2,deterministic-enumeration,Cc1cc(Cl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.682927,in_domain
enum-000229,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(CC)c2,deterministic-enumeration,CCc1cc(Cl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.651163,in_domain
enum-000230,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(CCC)c2,deterministic-enumeration,CCCc1cc(Cl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.651163,in_domain
enum-000231,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(CO)c2,deterministic-enumeration,Cc1ccc(CCc2cc(Cl)cc(CO)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical,0.636364,in_domain
enum-000232,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(OC)c2,deterministic-enumeration,COc1cc(Cl)cc(CCc2ccc(C)cc2N=[N+]=[N-])c1,false,duplicate_canonical,0.608696,in_domain
enum-000233,[N-]=[N+]=Nc1cc(C)ccc1CCc2cc(Cl)cc(F)c2,deterministic-enumeration,Cc1ccc(CCc2cc(F)cc(Cl)c2)c(N=[N+]=[N-])c1,false,duplicate_canonical,0.636364,in_domain
